Date,Open,High,Low,Close,Adj Close,Volume
2016-05-24,24.30500031,24.52249908,24.20999908,24.47500038,22.66515732,140560800
2016-05-25,24.66749954,24.93499947,24.52750015,24.90500069,23.06335831,152675200
2016-05-26,24.92000008,25.18250084,24.65999985,25.10250092,23.24625969,225324800
2016-05-27,24.86000061,25.11750031,24.8125,25.08749962,23.23236847,145364800
2016-05-31,24.89999962,25.10000038,24.70499992,24.96500015,23.11892891,169228800
2016-06-01,24.75499916,24.88500023,24.58250046,24.61499977,22.79480553,116693200
2016-06-02,24.39999962,24.45999908,24.15749931,24.43000031,22.62347984,160766400
2016-06-03,24.44750023,24.56749916,24.36249924,24.47999954,22.66978645,114019600
2016-06-06,24.49749947,25.47249985,24.38750076,24.65749931,22.83416176,93170000
2016-06-07,24.8125,24.96750069,24.73999977,24.75749969,22.92676735,89638000
2016-06-08,24.75499916,24.88999939,24.67000008,24.73500061,22.9059391,83392400
2016-06-09,24.625,24.99749947,24.61499977,24.91250038,23.07030296,106405600
2016-06-10,24.63249969,24.83749962,24.62000084,24.70750046,22.88046837,126851600
2016-06-13,24.67250061,24.78000069,24.27499962,24.33499908,22.53551102,152082000
2016-06-14,24.32999992,24.62000084,24.1875,24.36499977,22.56329727,127727600
2016-06-15,24.45499992,24.60250092,24.25749969,24.28499985,22.48920631,117780800
2016-06-16,24.11249924,24.4375,24.01749992,24.38750076,22.58412743,125307200
2016-06-17,24.15500069,24.16250038,23.82500076,23.83250046,22.07016563,244032800
2016-06-20,24,24.14249992,23.75749969,23.77499962,22.016922,137647600
2016-06-21,23.73500061,24.08749962,23.67000008,23.97750092,22.20444489,142185600
2016-06-22,24.0625,24.22249985,23.83749962,23.88750076,22.12109756,116876400
2016-06-23,23.98500061,24.07250023,23.8125,24.02499962,22.24843025,128960800
2016-06-24,23.22750092,23.66500092,23.16250038,23.35000038,21.62334633,301245600
2016-06-27,23.25,23.26250076,22.875,23.01000023,21.30849075,181958400
2016-06-28,23.22500038,23.41500092,23.03499985,23.39749908,21.6673317,161779600
2016-06-29,23.49250031,23.63750076,23.40749931,23.60000038,21.85486221,146124000
2016-06-30,23.61000061,23.94249916,23.57500076,23.89999962,22.13267517,143345600
2016-07-01,23.87249947,24.11750031,23.83250046,23.97249985,22.19982147,104106000
2016-07-05,23.84749985,23.85000038,23.61499977,23.74749947,21.99144936,110820800
2016-07-06,23.64999962,23.91500092,23.59250069,23.88249969,22.11646843,123796400
2016-07-07,23.92499924,24.125,23.90500069,23.98500061,22.21138954,100558400
2016-07-08,24.12249947,24.22249985,24.01250076,24.17000008,22.3827095,115648400
2016-07-11,24.1875,24.41250038,24.18250084,24.24500084,22.45216751,95179600
2016-07-12,24.29249954,24.42499924,24.28000069,24.35499954,22.55402946,96670000
2016-07-13,24.35250092,24.41749954,24.20999908,24.21750069,22.42669868,103568800
2016-07-14,24.34749985,24.74749947,24.32999992,24.69750023,22.87120438,155676000
2016-07-15,24.72999954,24.82500076,24.625,24.69499969,22.86888885,120548000
2016-07-18,24.67499924,25.03249931,24.64999962,24.95750046,23.11197853,145975600
2016-07-19,24.88999939,25,24.83499908,24.96750069,23.12124252,95119600
2016-07-20,25,25.11499977,24.93499947,24.98999977,23.14207077,105104000
2016-07-21,24.95750046,25.25,24.78249931,24.85750008,23.01937485,130808000
2016-07-22,24.81500053,24.82500076,24.57749939,24.66500092,22.84110451,113254800
2016-07-25,24.5625,24.70999908,24.22999954,24.33499908,22.53551102,161531600
2016-07-26,24.20499992,24.49250031,24.10499954,24.16749954,22.38039589,224959200
